AA03_temp,uncoated_temp,uncoated_2_temp,SE02_temp,source_file,index_sample,time
65.23599820089849,115.1786211275695,63.96728156227711,118.669730436924,LogFile_2026-05-27-14-50-40.csv,0,00:00:00
65.23243576932946,115.19964065844276,63.97489271342877,118.755710358317,LogFile_2026-05-27-14-50-40.csv,1,00:00:01
65.23665687783163,115.15282381540776,63.96605961203017,118.941272225634,LogFile_2026-05-27-14-50-40.csv,2,00:00:02
65.2316942807164,115.07370677350453,63.96213468168993,119.145699162617,LogFile_2026-05-27-14-50-40.csv,3,00:00:03
65.22905118709676,114.9717686488225,63.96648827698285,119.358794852464,LogFile_2026-05-27-14-50-40.csv,4,00:00:04
65.22815557906515,115.109919352695,63.961515930689295,119.52458386115224,LogFile_2026-05-27-14-50-40.csv,5,00:00:05
65.22937531303192,115.35765827343724,63.96117078121067,119.79489392562026,LogFile_2026-05-27-14-50-40.csv,6,00:00:06
65.22566596701955,115.6052935836765,63.95160550343024,120.1032298661215,LogFile_2026-05-27-14-50-40.csv,7,00:00:07
65.2312403779282,115.827522226475,63.958755764025405,120.4989566381775,LogFile_2026-05-27-14-50-40.csv,8,00:00:08
65.23135690471369,116.077142755639,63.95490120036232,120.84419971368123,LogFile_2026-05-27-14-50-40.csv,9,00:00:09
65.23064727919171,116.31969572403,63.96307156096796,121.080880455337,LogFile_2026-05-27-14-50-40.csv,10,00:00:10
65.23399543977486,116.5540208369905,63.9589019118123,121.14686085778976,LogFile_2026-05-27-14-50-40.csv,11,00:00:11
65.23527429989713,116.76564763181474,63.95819708093188,121.234118165792,LogFile_2026-05-27-14-50-40.csv,12,00:00:12
65.23676230914907,116.93676848711677,63.95425460139149,121.419654762076,LogFile_2026-05-27-14-50-40.csv,13,00:00:13
65.2420907099852,117.10446756629,63.9563532098922,121.39686380101774,LogFile_2026-05-27-14-50-40.csv,14,00:00:14
65.24142801499221,117.27945590297276,63.95098678004773,121.30302382564275,LogFile_2026-05-27-14-50-40.csv,15,00:00:15
65.25326764989535,117.44820768026923,63.9546940067525,121.4393101976305,LogFile_2026-05-27-14-50-40.csv,16,00:00:16
65.24951983261069,117.56637802416724,63.95240330836885,121.68298916840725,LogFile_2026-05-27-14-50-40.csv,17,00:00:17
65.26045437775427,117.61187650780224,63.9579221897322,121.8878767632625,LogFile_2026-05-27-14-50-40.csv,18,00:00:18
65.25741539148146,117.609293883324,63.97587923700193,121.99185016463174,LogFile_2026-05-27-14-50-40.csv,19,00:00:19
65.26514507386092,117.5607563036235,63.96826178423956,121.89091731857424,LogFile_2026-05-27-14-50-40.csv,20,00:00:20
65.26362767009462,117.4928098906835,63.9819969016277,121.92695960947874,LogFile_2026-05-27-14-50-40.csv,21,00:00:21
65.26482331911357,117.40389962051476,63.9798511947471,122.04960866854675,LogFile_2026-05-27-14-50-40.csv,22,00:00:22
65.26892196265993,117.29545542773276,63.978836875148026,122.12711285743524,LogFile_2026-05-27-14-50-40.csv,23,00:00:23
65.26848745705817,117.1870922973735,63.9822661206098,122.1851559661755,LogFile_2026-05-27-14-50-40.csv,24,00:00:24
65.27160494973973,117.20727403369774,63.977657507212825,122.2606386326,LogFile_2026-05-27-14-50-40.csv,25,00:00:25
65.27038149809448,117.21144170269152,63.97967057728664,122.39122134725577,LogFile_2026-05-27-14-50-40.csv,26,00:00:26
65.26701170431278,116.9822011230435,63.96950481373143,122.57980959374125,LogFile_2026-05-27-14-50-40.csv,27,00:00:27
65.27131493512665,116.80657786547476,63.96775407014607,122.72824547838226,LogFile_2026-05-27-14-50-40.csv,28,00:00:28
65.26481421220657,116.68922187368425,63.96333310547497,122.75749502066324,LogFile_2026-05-27-14-50-40.csv,29,00:00:29
65.26961988493325,116.6358528420865,63.964489710471305,122.7383203461375,LogFile_2026-05-27-14-51-10.csv,30,00:00:30
65.26508157395062,116.678555045803,63.96757181204767,122.76817898465548,LogFile_2026-05-27-14-51-10.csv,31,00:00:31
65.25995242167497,116.79655491088326,63.965883326898776,122.90214192096826,LogFile_2026-05-27-14-51-10.csv,32,00:00:32
65.2573331957319,116.962494343191,63.9670212222688,123.10546080835223,LogFile_2026-05-27-14-51-10.csv,33,00:00:33
65.25773451276555,117.1587782370155,63.96136315832745,123.26101021542924,LogFile_2026-05-27-14-51-10.csv,34,00:00:34
65.25603420403075,117.311086438907,63.96007742133685,123.4039531711145,LogFile_2026-05-27-14-51-10.csv,35,00:00:35
65.25481047227235,117.40577650349924,63.97044986749343,123.54065451351902,LogFile_2026-05-27-14-51-10.csv,36,00:00:36
65.2661866632426,117.484393523067,63.967111591949376,123.627155596502,LogFile_2026-05-27-14-51-10.csv,37,00:00:37
65.2584542659507,117.605904154772,63.97336763223176,123.61147764727724,LogFile_2026-05-27-14-51-10.csv,38,00:00:38
65.2632808730234,117.60639498227977,63.96639476354175,123.67678746991626,LogFile_2026-05-27-14-51-10.csv,39,00:00:39
65.27032341825877,117.65288760594976,63.9732404562031,123.7919388115585,LogFile_2026-05-27-14-51-10.csv,40,00:00:40
65.27454104292585,117.77225564488823,63.96534444467965,123.87160079004926,LogFile_2026-05-27-14-51-10.csv,41,00:00:41
65.27728171551398,117.90743296876126,63.96955143654098,123.927583338533,LogFile_2026-05-27-14-51-10.csv,42,00:00:42
65.26600226306896,118.09397711840424,63.9744492978192,124.013452684676,LogFile_2026-05-27-14-51-10.csv,43,00:00:43
65.27156051815646,118.23033513657,63.96037342388568,124.13569272741324,LogFile_2026-05-27-14-51-10.csv,44,00:00:44
65.28915717110334,118.267103365465,63.96796823068741,124.1797743051005,LogFile_2026-05-27-14-51-10.csv,45,00:00:45
65.2772930578042,118.228356262064,63.9667417622306,124.1144289686185,LogFile_2026-05-27-14-51-10.csv,46,00:00:46
65.27413094008591,118.23688339109177,63.96723191636028,124.01571444018153,LogFile_2026-05-27-14-51-10.csv,47,00:00:47
65.28112548509898,118.2652980287935,63.96786440796895,123.9473233671465,LogFile_2026-05-27-14-51-10.csv,48,00:00:48
65.28108568614455,118.37932275366776,63.9733616549306,123.92727719429826,LogFile_2026-05-27-14-51-10.csv,49,00:00:49
65.28237265917568,118.53892074007126,63.96963611499978,123.86369798452024,LogFile_2026-05-27-14-51-10.csv,50,00:00:50
65.2836532716558,118.57663599906274,63.980530062482856,123.706107965995,LogFile_2026-05-27-14-51-10.csv,51,00:00:51
65.28754153121531,118.58153240662024,63.98421627540559,123.67538201963,LogFile_2026-05-27-14-51-10.csv,52,00:00:52
65.2862957833733,118.5795372548205,63.991327012102005,123.84187100129226,LogFile_2026-05-27-14-51-10.csv,53,00:00:53
65.27576724633391,118.67345085448277,63.97848349199501,123.99846309962176,LogFile_2026-05-27-14-51-10.csv,54,00:00:54
65.2752703728893,118.77216408507874,63.98122484663987,124.01963867974123,LogFile_2026-05-27-14-51-10.csv,55,00:00:55
65.27188284441947,118.91915324504726,63.97626465113323,123.87267710236152,LogFile_2026-05-27-14-51-10.csv,56,00:00:56
65.2737443959587,119.07807563546253,63.97133797876375,123.495527170416,LogFile_2026-05-27-14-51-10.csv,57,00:00:57
65.27072570761,119.25877256608648,63.97364296529932,123.0728840019205,LogFile_2026-05-27-14-51-10.csv,58,00:00:58
65.27373715730647,119.41289010447076,63.9694484439238,122.9538970227255,LogFile_2026-05-27-14-51-10.csv,59,00:00:59
65.27332698915386,119.4741493501945,63.97071036890318,122.995005890148,LogFile_2026-05-27-14-51-40.csv,60,00:01:00
65.2711645781049,119.4844888049515,63.96217149269808,122.89877990653176,LogFile_2026-05-27-14-51-40.csv,61,00:01:01
65.27209274520743,119.5204578212595,63.973861427777,122.747589487492,LogFile_2026-05-27-14-51-40.csv,62,00:01:02
65.25864133421857,119.60947692162723,63.96571916411733,122.6836452179375,LogFile_2026-05-27-14-51-40.csv,63,00:01:03
65.26355186585475,119.7433284141275,63.9572634453553,122.7606309202665,LogFile_2026-05-27-14-51-40.csv,64,00:01:04
65.26207858913622,119.8080270607415,63.96163862297683,122.632968291554,LogFile_2026-05-27-14-51-40.csv,65,00:01:05
65.26417387159266,119.79497887527224,63.95652745140882,122.64943868860476,LogFile_2026-05-27-14-51-40.csv,66,00:01:06
65.25276613340942,119.58428713115126,63.96202920305713,122.8490417618855,LogFile_2026-05-27-14-51-40.csv,67,00:01:07
65.25944937683178,119.42598706913026,63.9582743701427,122.91968030760926,LogFile_2026-05-27-14-51-40.csv,68,00:01:08
65.26283561055668,119.13778477056276,63.95445542803191,122.685040397052,LogFile_2026-05-27-14-51-40.csv,69,00:01:09
65.25038954895963,118.583810304704,63.9650819462107,122.4529582174665,LogFile_2026-05-27-14-51-40.csv,70,00:01:10
65.25314941719067,118.08282004764423,63.9608459757679,122.198677146754,LogFile_2026-05-27-14-51-40.csv,71,00:01:11
65.24610541883297,117.618947929928,63.95786573608829,121.71463979396,LogFile_2026-05-27-14-51-40.csv,72,00:01:12
65.24446078096312,117.55074697902276,63.96238417224582,121.34090138969476,LogFile_2026-05-27-14-51-40.csv,73,00:01:13
65.23785619351727,117.59583111584948,63.95576858699015,121.24456182177224,LogFile_2026-05-27-14-51-40.csv,74,00:01:14
65.23950994158994,117.439592479394,63.94457318354425,121.37978357848525,LogFile_2026-05-27-14-51-40.csv,75,00:01:15
65.23522098141497,117.20979177122148,63.9438304439404,121.6468616736465,LogFile_2026-05-27-14-51-40.csv,76,00:01:16
65.23497990331475,116.92206166537426,63.940140472868,122.0040737294095,LogFile_2026-05-27-14-51-40.csv,77,00:01:17
65.23688654398782,116.47648180858874,63.9427811942823,122.343170288057,LogFile_2026-05-27-14-51-40.csv,78,00:01:18
65.23549870627042,116.418888433615,63.935750008251496,122.469812194929,LogFile_2026-05-27-14-51-40.csv,79,00:01:19
65.23974260990977,116.53379230194376,63.939999924709895,122.35056475269424,LogFile_2026-05-27-14-51-40.csv,80,00:01:20
65.23835273128682,116.77248729865076,63.927741104067245,122.13789456135324,LogFile_2026-05-27-14-51-40.csv,81,00:01:21
65.24032225564791,116.93623223849674,63.9241757367289,121.82087878472576,LogFile_2026-05-27-14-51-40.csv,82,00:01:22
65.24418718810742,116.85389838628524,63.92010687691758,121.61584304515924,LogFile_2026-05-27-14-51-40.csv,83,00:01:23
65.24447061737273,116.62985043142676,63.9240460752118,121.479985671214,LogFile_2026-05-27-14-51-40.csv,84,00:01:24
65.24908810830388,116.65421360117024,63.92741811630235,121.576256246652,LogFile_2026-05-27-14-51-40.csv,85,00:01:25
65.23972951232305,116.90843612654676,63.928389091023625,121.782406397869,LogFile_2026-05-27-14-51-40.csv,86,00:01:26
65.2402804304926,117.149866754219,63.92559762929177,121.9124390154135,LogFile_2026-05-27-14-51-40.csv,87,00:01:27
65.22637296473357,117.272300900797,63.92222219934818,122.10607948804125,LogFile_2026-05-27-14-51-40.csv,88,00:01:28
65.23001173930646,117.40304218807124,63.93119492733993,122.33570379962524,LogFile_2026-05-27-14-52-10.csv,89,00:01:29
65.23104272504325,117.6019797150595,63.92627110526495,122.52030640425475,LogFile_2026-05-27-14-52-10.csv,90,00:01:30
65.23541370407344,117.75288917452224,63.92542387381588,122.62023850624,LogFile_2026-05-27-14-52-10.csv,91,00:01:31
65.2420808047243,117.91622185478074,63.92781863540962,122.678089797602,LogFile_2026-05-27-14-52-10.csv,92,00:01:32
65.2407568952333,118.09658299802553,63.928268440352674,122.698041226002,LogFile_2026-05-27-14-52-10.csv,93,00:01:33
65.24452075022,118.25541744153276,63.92890311332942,122.86339580752625,LogFile_2026-05-27-14-52-10.csv,94,00:01:34
65.2457840213004,118.4022714814735,63.92828694978813,122.91877314184649,LogFile_2026-05-27-14-52-10.csv,95,00:01:35
65.25096630846956,118.53197863658876,63.92292519146552,122.823978678281,LogFile_2026-05-27-14-52-10.csv,96,00:01:36
65.2523306758062,118.62651479363176,63.93379979593932,122.9629613826975,LogFile_2026-05-27-14-52-10.csv,97,00:01:37
65.25138355013783,118.699668040515,63.92302959156202,123.18488805996076,LogFile_2026-05-27-14-52-10.csv,98,00:01:38
65.2564416241279,118.8346123767065,63.93917097571208,123.31033998908023,LogFile_2026-05-27-14-52-10.csv,99,00:01:39
65.25916118532784,119.01429092248851,63.93207468936955,123.43621698102498,LogFile_2026-05-27-14-52-10.csv,100,00:01:40
65.2578569316514,119.055278858802,63.9369318408032,123.6585842522595,LogFile_2026-05-27-14-52-10.csv,101,00:01:41
65.25438433257273,119.08703753394452,63.92802122416317,123.90351557159926,LogFile_2026-05-27-14-52-10.csv,102,00:01:42
65.25537148151655,119.123491825017,63.93642753804723,124.089853112498,LogFile_2026-05-27-14-52-10.csv,103,00:01:43
65.2483316579212,119.1946575304805,63.93219760844758,124.16929161525177,LogFile_2026-05-27-14-52-10.csv,104,00:01:44
65.24400148192225,119.28086785623124,63.93705633202175,124.308394185579,LogFile_2026-05-27-14-52-10.csv,105,00:01:45
65.24464024461516,119.40399725518326,63.93382927097908,124.5442087830215,LogFile_2026-05-27-14-52-10.csv,106,00:01:46
65.23634302891557,119.5104809543545,63.92875963702038,124.76043397902724,LogFile_2026-05-27-14-52-10.csv,107,00:01:47
65.2463887863251,119.50081096948423,63.92868457430925,124.9473998607225,LogFile_2026-05-27-14-52-10.csv,108,00:01:48
65.2445658696621,119.18870417894176,63.92382921799947,125.10191960773,LogFile_2026-05-27-14-52-10.csv,109,00:01:49
65.25515176484934,118.70404243583776,63.930775004597,125.1450086540655,LogFile_2026-05-27-14-52-10.csv,110,00:01:50
65.25512180219211,118.43962854763124,63.92917785614899,124.81673919913,LogFile_2026-05-27-14-52-10.csv,111,00:01:51
65.25809219495095,118.29616391478676,63.94082508060298,124.43728990831,LogFile_2026-05-27-14-52-10.csv,112,00:01:52
65.24925647998487,118.24961747432124,63.933855751857024,124.416173269398,LogFile_2026-05-27-14-52-10.csv,113,00:01:53
65.24317068181452,118.11267720074724,63.93935889508555,124.51391866047275,LogFile_2026-05-27-14-52-10.csv,114,00:01:54
65.23438044928763,117.87250114909976,63.9413168170639,124.4743909645245,LogFile_2026-05-27-14-52-10.csv,115,00:01:55
65.23948131956274,117.5414672672775,63.94569380036532,124.3491620021775,LogFile_2026-05-27-14-52-10.csv,116,00:01:56
65.23898786080443,117.0137367883295,63.93799080055657,124.229582061505,LogFile_2026-05-27-14-52-10.csv,117,00:01:57
65.23808310601498,116.594597478686,63.93708516334452,123.9746896528475,LogFile_2026-05-27-14-52-10.csv,118,00:01:58
65.2411183149066,116.19173125116,63.93918395373245,123.47686659713948,LogFile_2026-05-27-14-52-10.csv,119,00:01:59
65.24171238671285,115.90956674520577,63.93863027260839,122.945947297749,LogFile_2026-05-27-14-52-40.csv,120,00:02:00
65.24186500202086,115.8605821704185,63.93752808685421,122.5294982368965,LogFile_2026-05-27-14-52-40.csv,121,00:02:01
65.24849177230392,115.55247374026574,63.92901471894277,122.3745726490225,LogFile_2026-05-27-14-52-40.csv,122,00:02:02
65.24367683680885,115.2835793856135,63.93861200046235,122.44759342758974,LogFile_2026-05-27-14-52-40.csv,123,00:02:03
65.24174892860702,115.3065571522735,63.9399197322567,122.535140112237,LogFile_2026-05-27-14-52-40.csv,124,00:02:04
65.23351595958285,115.356883071535,63.93219593118857,122.40580394871525,LogFile_2026-05-27-14-52-40.csv,125,00:02:05
65.2335683791633,115.1960382903425,63.92733794837102,122.31156388830377,LogFile_2026-05-27-14-52-40.csv,126,00:02:06
65.23384906668522,114.981099823631,63.91748342815335,122.3887781307305,LogFile_2026-05-27-14-52-40.csv,127,00:02:07
65.23924147576884,114.91709753226526,63.9159877129252,122.49339297708276,LogFile_2026-05-27-14-52-40.csv,128,00:02:08
65.24181566364065,114.86826736400975,63.93350760890095,122.48106888515224,LogFile_2026-05-27-14-52-40.csv,129,00:02:09
65.2434768251573,114.95118523713025,63.91479723150053,122.45163723218975,LogFile_2026-05-27-14-52-40.csv,130,00:02:10
65.24154217958643,115.13354195353652,63.91933801110015,122.477801808843,LogFile_2026-05-27-14-52-40.csv,131,00:02:11
65.24134300440429,115.06823526911153,63.9253029575561,122.65419124479502,LogFile_2026-05-27-14-52-40.csv,132,00:02:12
65.23795435581079,115.10812399423652,63.918251831737976,122.85553051986226,LogFile_2026-05-27-14-52-40.csv,133,00:02:13
65.2363345449693,115.08521693148153,63.92394299352293,123.124207173173,LogFile_2026-05-27-14-52-40.csv,134,00:02:14
65.25315642976875,114.97942010853524,63.91832628162175,123.29966013488476,LogFile_2026-05-27-14-52-40.csv,135,00:02:15
65.24866242145791,114.897907430421,63.9209304706874,123.45544276479576,LogFile_2026-05-27-14-52-40.csv,136,00:02:16
65.24522365667085,114.61234091770524,63.94277297815825,123.626946856179,LogFile_2026-05-27-14-52-40.csv,137,00:02:17
65.24853122061577,114.32929252250575,63.93459194873225,123.66504618233,LogFile_2026-05-27-14-52-40.csv,138,00:02:18
65.25392272384448,114.112021537014,63.943648183805706,123.49673335350224,LogFile_2026-05-27-14-52-40.csv,139,00:02:19
